,Date,Site,parameter,o3,co,so2,no2,pm10
6687,2019-09-21,170311601,44201,0.034,,,,
6688,2019-09-21,170313103,44201,0.032,,,,
6689,2019-09-21,170314002,44201,0.033,,,,
6690,2019-09-21,170314007,44201,0.029,,,,
6691,2019-09-21,170314201,44201,0.032,,,,
6692,2019-09-21,170317002,44201,0.034,,,,
6693,2019-09-22,170310001,44201,0.031,,,,
6694,2019-09-22,170310032,44201,0.032,,,,
6695,2019-09-22,170310076,44201,0.037,,,,
6696,2019-09-22,170310119,42101,,0.5,,,
6697,2019-09-22,170310219,42602,,,,18.6,
6698,2019-09-22,170311003,44201,0.041,,,,
6699,2019-09-22,170311016,81102,,,,,19.0
6700,2019-09-22,170311601,44201,0.03,,,,
6701,2019-09-22,170313103,44201,0.031,,,,
6702,2019-09-22,170314002,44201,0.029,,,,
6703,2019-09-22,170314007,44201,0.028,,,,
6704,2019-09-22,170314201,44201,0.031,,,,
6705,2019-09-22,170317002,44201,0.032,,,,
6706,2019-09-23,170310001,44201,0.031,,,,
6707,2019-09-23,170310032,44201,0.03,,,,
6708,2019-09-23,170310076,44201,0.037,,,,
6709,2019-09-23,170310119,42101,,0.5,,,
6710,2019-09-23,170310219,42602,,,,28.5,
6711,2019-09-23,170311003,44201,0.043,,,,
6712,2019-09-23,170311016,81102,,,,,20.0
6713,2019-09-23,170311601,44201,0.03,,,,
6714,2019-09-23,170313103,44201,0.026,,,,
6715,2019-09-23,170314002,44201,0.034,,,,
6716,2019-09-23,170314007,44201,0.028,,,,
6717,2019-09-23,170314201,44201,0.031,,,,
6718,2019-09-23,170317002,44201,0.032,,,,
6719,2019-09-24,170310001,44201,0.039,,,,
6720,2019-09-24,170310032,44201,0.04,,,,
6721,2019-09-24,170310076,44201,0.045,,,,
6722,2019-09-24,170310119,42101,,0.5,,,
6723,2019-09-24,170310219,42602,,,,33.1,
6724,2019-09-24,170311003,44201,0.046,,,,
6725,2019-09-24,170311016,81102,,,,,58.0
6726,2019-09-24,170311601,44201,0.042,,,,
6727,2019-09-24,170313103,44201,0.035,,,,
6728,2019-09-24,170314002,44201,0.041,,,,
6729,2019-09-24,170314007,44201,0.04,,,,
6730,2019-09-24,170314201,44201,0.044,,,,
6731,2019-09-24,170317002,44201,0.042,,,,
6732,2019-09-25,170310001,44201,0.031,,,,
6733,2019-09-25,170310032,44201,0.035,,,,
6734,2019-09-25,170310076,44201,0.041,,,,
6735,2019-09-25,170310119,42101,,0.4,,,
6736,2019-09-25,170310219,42602,,,,23.1,
6737,2019-09-25,170311003,44201,0.035,,,,
6738,2019-09-25,170311016,81102,,,,,30.0
6739,2019-09-25,170311601,44201,0.035,,,,
6740,2019-09-25,170313103,44201,0.027,,,,
6741,2019-09-25,170314002,44201,0.037,,,,
6742,2019-09-25,170314007,44201,0.034,,,,
6743,2019-09-25,170314201,44201,0.037,,,,
6744,2019-09-25,170317002,44201,0.036,,,,
6745,2019-09-26,170310001,44201,0.036,,,,
6746,2019-09-26,170310032,44201,0.04,,,,
6747,2019-09-26,170310076,44201,0.043,,,,
6748,2019-09-26,170310119,42101,,0.5,,,
6749,2019-09-26,170310219,42602,,,,42.9,
6750,2019-09-26,170311003,44201,0.036,,,,
6751,2019-09-26,170311016,81102,,,,,36.0
6752,2019-09-26,170311601,44201,0.037,,,,
6753,2019-09-26,170313103,44201,0.03,,,,
6754,2019-09-26,170314002,44201,0.037,,,,
6755,2019-09-26,170314007,44201,0.034,,,,
6756,2019-09-26,170314201,44201,0.037,,,,
6757,2019-09-26,170317002,44201,0.04,,,,
6758,2019-09-27,170310001,44201,0.036,,,,
6759,2019-09-27,170310032,44201,0.033,,,,
6760,2019-09-27,170310076,44201,0.043,,,,
6761,2019-09-27,170310119,42101,,0.5,,,
6762,2019-09-27,170310219,42602,,,,31.8,
6763,2019-09-27,170311003,44201,0.03,,,,
6764,2019-09-27,170311016,81102,,,,,32.0
6765,2019-09-27,170311601,44201,0.038,,,,
6766,2019-09-27,170313103,44201,0.026,,,,
6767,2019-09-27,170314002,44201,0.03,,,,
6768,2019-09-27,170314007,44201,0.023,,,,
6769,2019-09-27,170314201,44201,0.027,,,,
6770,2019-09-27,170317002,44201,0.029,,,,
6771,2019-09-28,170310001,44201,0.026,,,,
6772,2019-09-28,170310032,44201,0.029,,,,
6773,2019-09-28,170310076,44201,0.03,,,,
6774,2019-09-28,170310119,42101,,0.4,,,
6775,2019-09-28,170310219,42602,,,,17.8,
6776,2019-09-28,170311003,44201,0.027,,,,
6777,2019-09-28,170311016,81102,,,,,12.0
6778,2019-09-28,170311601,44201,0.024,,,,
6779,2019-09-28,170313103,44201,0.03,,,,
6780,2019-09-28,170314002,44201,0.025,,,,
6781,2019-09-28,170314007,44201,0.027,,,,
6782,2019-09-28,170314201,44201,0.029,,,,
6783,2019-09-28,170317002,44201,0.03,,,,
6784,2019-09-29,170310001,44201,0.016,,,,
6785,2019-09-29,170310032,44201,0.02,,,,
6786,2019-09-29,170310076,44201,0.021,,,,
6787,2019-09-29,170310119,42101,,0.5,,,
6788,2019-09-29,170310219,42602,,,,14.4,
6789,2019-09-29,170311003,44201,0.019,,,,
6790,2019-09-29,170311016,81102,,,,,17.0
6791,2019-09-29,170311601,44201,0.013,,,,
6792,2019-09-29,170313103,44201,0.019,,,,
6793,2019-09-29,170314002,44201,0.019,,,,
6794,2019-09-29,170314007,44201,0.019,,,,
6795,2019-09-29,170314201,44201,0.02,,,,
6796,2019-09-29,170317002,44201,0.021,,,,
6797,2019-09-30,170310001,44201,0.034,,,,
6798,2019-09-30,170310032,44201,0.036,,,,
6799,2019-09-30,170310076,44201,0.042,,,,
6800,2019-09-30,170310119,42101,,0.6,,,
6801,2019-09-30,170310219,42602,,,,27.4,
6802,2019-09-30,170311003,44201,0.041,,,,
6803,2019-09-30,170311016,81102,,,,,47.0
6804,2019-09-30,170311601,44201,0.04,,,,
6805,2019-09-30,170313103,44201,0.034,,,,
6806,2019-09-30,170314002,44201,0.038,,,,
6807,2019-09-30,170314007,44201,0.036,,,,
6808,2019-09-30,170314201,44201,0.04,,,,
6809,2019-09-30,170317002,44201,0.043,,,,
6810,2019-10-01,170310001,44201,0.037,,,,
6811,2019-10-01,170310032,44201,0.038,,,,
6812,2019-10-01,170310076,44201,0.044,,,,
6813,2019-10-01,170310119,42101,,0.6,,,
6814,2019-10-01,170310219,42602,,,,31.5,
6815,2019-10-01,170311003,44201,0.033,,,,
6816,2019-10-01,170311016,81102,,,,,50.0
6817,2019-10-01,170311601,44201,0.038,,,,
6818,2019-10-01,170313103,44201,0.03,,,,
6819,2019-10-01,170314002,44201,0.035,,,,
6820,2019-10-01,170314007,44201,0.037,,,,
6821,2019-10-01,170314201,44201,0.043,,,,
6822,2019-10-01,170317002,44201,0.048,,,,
6823,2019-10-02,170310001,44201,0.016,,,,
6824,2019-10-02,170310032,44201,0.023,,,,
6825,2019-10-02,170310076,44201,0.024,,,,
6826,2019-10-02,170310119,42101,,0.5,,,
6827,2019-10-02,170310219,42602,,,,12.7,
6828,2019-10-02,170311003,44201,0.019,,,,
6829,2019-10-02,170311016,81102,,,,,10.0
6830,2019-10-02,170311601,44201,0.017,,,,
6831,2019-10-02,170313103,44201,0.02,,,,
6832,2019-10-02,170314002,44201,0.02,,,,
6833,2019-10-02,170314007,44201,0.023,,,,
6834,2019-10-02,170314201,44201,0.026,,,,
6835,2019-10-02,170317002,44201,0.026,,,,
6836,2019-10-03,170310001,44201,0.016,,,,
6837,2019-10-03,170310032,44201,0.019,,,,
6838,2019-10-03,170310076,44201,0.021,,,,
6839,2019-10-03,170310119,42101,,0.5,,,
6840,2019-10-03,170310219,42602,,,,15.3,
6841,2019-10-03,170311003,44201,0.013,,,,
6842,2019-10-03,170311016,81102,,,,,17.0
6843,2019-10-03,170311601,44201,0.016,,,,
6844,2019-10-03,170313103,44201,0.015,,,,
6845,2019-10-03,170314002,44201,0.015,,,,
6846,2019-10-03,170314007,44201,0.015,,,,
6847,2019-10-03,170314201,44201,0.018,,,,
