"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","airnowval","aqsval"
"11/20/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"11/21/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"11/22/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"11/23/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"11/24/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"11/25/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"11/26/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"11/27/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"11/28/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"11/29/2018","AQS","170314201","1","0.6","ppm","7","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.6"
"11/30/2018","AQS","170314201","1","0.6","ppm","7","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.6"
"12/01/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"12/02/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"12/03/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"12/04/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"12/05/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"12/06/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"12/07/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"12/08/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"12/09/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"12/10/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"12/11/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"12/12/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"12/13/2018","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.5"
"12/14/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"12/15/2018","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.5"
"12/16/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"12/17/2018","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.5"
"12/18/2018","AQS","170314201","1","0.6","ppm","7","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.6"
"12/19/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"12/20/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"12/21/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"12/22/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"12/23/2018","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"12/24/2018","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.5"
"12/25/2018","AQS","170314201","1","0.7","ppm","8","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.7"
"12/26/2018","AQS","170314201","1","1.1","ppm","13","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","1.1"
"12/27/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"12/28/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"12/29/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"12/30/2018","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"12/31/2018","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"01/01/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","19","79.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"01/02/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"01/03/2019","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","6","25.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"01/04/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","15","63.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"01/05/2019","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.5"
"01/06/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"01/07/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"01/08/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"01/09/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"01/10/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"01/11/2019","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.5"
"01/12/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"01/13/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"01/14/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"01/15/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"01/16/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"01/17/2019","AQS","170314201","1","0.6","ppm","7","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.6"
"01/18/2019","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.5"
"01/19/2019","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"01/20/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"01/21/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"01/22/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"01/23/2019","AQS","170314201","1","0.6","ppm","7","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.6"
"01/24/2019","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.5"
"01/25/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"01/26/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"01/27/2019","AQS","170314201","1","0.6","ppm","7","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.6"
"01/28/2019","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.5"
"01/29/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"01/30/2019","AQS","170314201","1","0.2","ppm","2","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.2"
"01/31/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"02/01/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","17","71.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"02/02/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"02/03/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"02/04/2019","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.5"
"02/05/2019","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.5"
"02/06/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"02/07/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"02/08/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"02/09/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"02/10/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"02/11/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","6","25.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"02/21/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","15","63.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"02/22/2019","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.5"
"02/23/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"02/24/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"02/25/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","2","8.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"03/01/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","19","79.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"03/02/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"03/03/2019","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.5"
"03/04/2019","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.5"
"03/05/2019","AQS","170314201","1","0.6","ppm","7","NORTHBROOK WATER PLANT","17","71.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.6"
"03/06/2019","AQS","170314201","1","0.8","ppm","9","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.8"
"03/07/2019","AQS","170314201","1","0.5","ppm","6","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.5"
"03/08/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"03/09/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"03/10/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","15","63.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"03/11/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","10","42.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"03/12/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"03/13/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"03/14/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
"03/15/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"03/16/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"03/17/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"03/18/2019","AQS","170314201","1","0.6","ppm","7","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.6"
"03/19/2019","AQS","170314201","1","0.4","ppm","5","NORTHBROOK WATER PLANT","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.4"
"03/20/2019","AQS","170314201","1","0.3","ppm","3","NORTHBROOK WATER PLANT","23","96.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.3"
