"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/10/2020","AQS","170311016","4","29","ug/m3 SC","27","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"01/11/2020","AQS","170311016","4","12","ug/m3 SC","11","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"01/12/2020","AQS","170311016","4","23","ug/m3 SC","21","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"01/13/2020","AQS","170311016","4","24","ug/m3 SC","22","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"01/14/2020","AQS","170311016","4","28","ug/m3 SC","26","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"01/15/2020","AQS","170311016","4","32","ug/m3 SC","30","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"01/16/2020","AQS","170311016","4","33","ug/m3 SC","31","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"01/17/2020","AQS","170311016","4","38","ug/m3 SC","35","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"01/18/2020","AQS","170311016","4","23","ug/m3 SC","21","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"01/19/2020","AQS","170311016","4","30","ug/m3 SC","28","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"01/20/2020","AQS","170311016","4","31","ug/m3 SC","29","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"01/21/2020","AQS","170311016","4","40","ug/m3 SC","37","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"01/22/2020","AQS","170311016","4","38","ug/m3 SC","35","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"01/23/2020","AQS","170311016","4","29","ug/m3 SC","27","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"01/24/2020","AQS","170311016","4","33","ug/m3 SC","31","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"01/25/2020","AQS","170311016","4","19","ug/m3 SC","18","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"01/26/2020","AQS","170311016","4","20","ug/m3 SC","19","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"01/27/2020","AQS","170311016","4","31","ug/m3 SC","29","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"01/28/2020","AQS","170311016","4","27","ug/m3 SC","25","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"01/29/2020","AQS","170311016","4","30","ug/m3 SC","28","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"01/30/2020","AQS","170311016","4","45","ug/m3 SC","42","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"01/31/2020","AQS","170311016","4","36","ug/m3 SC","33","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/01/2020","AQS","170311016","4","28","ug/m3 SC","26","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/02/2020","AQS","170311016","4","22","ug/m3 SC","20","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/03/2020","AQS","170311016","4","26","ug/m3 SC","24","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/04/2020","AQS","170311016","4","15","ug/m3 SC","14","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/05/2020","AQS","170311016","4","16","ug/m3 SC","15","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/06/2020","AQS","170311016","4","16","ug/m3 SC","15","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/07/2020","AQS","170311016","4","37","ug/m3 SC","34","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/08/2020","AQS","170311016","4","31","ug/m3 SC","29","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/09/2020","AQS","170311016","4","29","ug/m3 SC","27","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/10/2020","AQS","170311016","4","26","ug/m3 SC","24","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/11/2020","AQS","170311016","4","32","ug/m3 SC","30","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/12/2020","AQS","170311016","4","46","ug/m3 SC","43","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/13/2020","AQS","170311016","4","21","ug/m3 SC","19","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/14/2020","AQS","170311016","4","45","ug/m3 SC","42","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/15/2020","AQS","170311016","4","30","ug/m3 SC","28","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/16/2020","AQS","170311016","4","33","ug/m3 SC","31","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/17/2020","AQS","170311016","4","41","ug/m3 SC","38","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/18/2020","AQS","170311016","4","25","ug/m3 SC","23","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/19/2020","AQS","170311016","4","27","ug/m3 SC","25","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/20/2020","AQS","170311016","4","28","ug/m3 SC","26","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/21/2020","AQS","170311016","4","46","ug/m3 SC","43","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/22/2020","AQS","170311016","4","32","ug/m3 SC","30","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/23/2020","AQS","170311016","4","30","ug/m3 SC","28","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/24/2020","AQS","170311016","4","25","ug/m3 SC","23","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/25/2020","AQS","170311016","4","18","ug/m3 SC","17","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/26/2020","AQS","170311016","4","19","ug/m3 SC","18","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/27/2020","AQS","170311016","4","30","ug/m3 SC","28","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/28/2020","AQS","170311016","4","27","ug/m3 SC","25","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"02/29/2020","AQS","170311016","4","23","ug/m3 SC","21","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/01/2020","AQS","170311016","4","27","ug/m3 SC","25","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/02/2020","AQS","170311016","4","34","ug/m3 SC","31","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/03/2020","AQS","170311016","4","31","ug/m3 SC","29","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/04/2020","AQS","170311016","4","29","ug/m3 SC","27","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/05/2020","AQS","170311016","4","43","ug/m3 SC","40","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/06/2020","AQS","170311016","4","18","ug/m3 SC","17","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/07/2020","AQS","170311016","4","32","ug/m3 SC","30","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/08/2020","AQS","170311016","4","30","ug/m3 SC","28","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/09/2020","AQS","170311016","4","28","ug/m3 SC","26","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/10/2020","AQS","170311016","4","23","ug/m3 SC","21","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/11/2020","AQS","170311016","4","37","ug/m3 SC","34","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/12/2020","AQS","170311016","4","34","ug/m3 SC","31","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/13/2020","AQS","170311016","4","21","ug/m3 SC","19","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/14/2020","AQS","170311016","4","17","ug/m3 SC","16","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/15/2020","AQS","170311016","4","18","ug/m3 SC","17","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/16/2020","AQS","170311016","4","32","ug/m3 SC","30","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/17/2020","AQS","170311016","4","26","ug/m3 SC","24","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/18/2020","AQS","170311016","4","37","ug/m3 SC","34","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/19/2020","AQS","170311016","4","21","ug/m3 SC","19","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/20/2020","AQS","170311016","4","16","ug/m3 SC","15","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/21/2020","AQS","170311016","4","16","ug/m3 SC","15","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/22/2020","AQS","170311016","4","25","ug/m3 SC","23","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/23/2020","AQS","170311016","4","27","ug/m3 SC","25","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/24/2020","AQS","170311016","4","39","ug/m3 SC","36","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/25/2020","AQS","170311016","4","51","ug/m3 SC","47","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/26/2020","AQS","170311016","4","25","ug/m3 SC","23","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/27/2020","AQS","170311016","4","25","ug/m3 SC","23","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/28/2020","AQS","170311016","4","22","ug/m3 SC","20","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/29/2020","AQS","170311016","4","15","ug/m3 SC","14","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/30/2020","AQS","170311016","4","21","ug/m3 SC","19","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"03/31/2020","AQS","170311016","4","15","ug/m3 SC","14","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/01/2020","AQS","170311016","4","22","ug/m3 SC","20","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/02/2020","AQS","170311016","4","39","ug/m3 SC","36","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/03/2020","AQS","170311016","4","43","ug/m3 SC","40","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/04/2020","AQS","170311016","4","19","ug/m3 SC","18","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/05/2020","AQS","170311016","4","21","ug/m3 SC","19","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/06/2020","AQS","170311016","4","45","ug/m3 SC","42","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/07/2020","AQS","170311016","4","42","ug/m3 SC","39","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/08/2020","AQS","170311016","4","34","ug/m3 SC","31","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/09/2020","AQS","170311016","4","29","ug/m3 SC","27","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/10/2020","AQS","170311016","4","27","ug/m3 SC","25","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/11/2020","AQS","170311016","4","42","ug/m3 SC","39","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/12/2020","AQS","170311016","4","25","ug/m3 SC","23","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/13/2020","AQS","170311016","4","21","ug/m3 SC","19","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/14/2020","AQS","170311016","4","25","ug/m3 SC","23","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/15/2020","AQS","170311016","4","23","ug/m3 SC","21","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/16/2020","AQS","170311016","4","27","ug/m3 SC","25","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/17/2020","AQS","170311016","4","24","ug/m3 SC","22","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/18/2020","AQS","170311016","4","30","ug/m3 SC","28","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/19/2020","AQS","170311016","4","22","ug/m3 SC","20","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/20/2020","AQS","170311016","4","34","ug/m3 SC","31","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/21/2020","AQS","170311016","4","25","ug/m3 SC","23","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/22/2020","AQS","170311016","4","48","ug/m3 SC","44","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/23/2020","AQS","170311016","4","48","ug/m3 SC","44","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/24/2020","AQS","170311016","4","36","ug/m3 SC","33","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/25/2020","AQS","170311016","4","24","ug/m3 SC","22","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/26/2020","AQS","170311016","4","22","ug/m3 SC","20","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/27/2020","AQS","170311016","4","48","ug/m3 SC","44","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/28/2020","AQS","170311016","4","35","ug/m3 SC","32","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/29/2020","AQS","170311016","4","15","ug/m3 SC","14","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"04/30/2020","AQS","170311016","4","15","ug/m3 SC","14","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"05/01/2020","AQS","170311016","4","32","ug/m3 SC","30","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"05/02/2020","AQS","170311016","4","36","ug/m3 SC","33","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"05/03/2020","AQS","170311016","4","30","ug/m3 SC","28","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"05/04/2020","AQS","170311016","4","16","ug/m3 SC","15","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"05/05/2020","AQS","170311016","4","20","ug/m3 SC","19","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
"05/06/2020","AQS","170311016","4","35","ug/m3 SC","32","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349"
